Time_UTC,Pvol_mm,Pvol_QC,Ta_C,Ta_QC,RH_%,RH_QC,Pmsl_hPa,Pmsl_QC,Vmean_m/s,Vmean_QC,Vdir_deg,Vdir_QC,Vg_m/s,Vg_QC
2015-08-23T08:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T08:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T09:00:00Z,0,G,22.4,G,48,G,1022.7,G,3.4,G,100,G,6.2,G
2015-08-23T09:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T09:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T09:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T10:00:00Z,0,G,23.2,G,45,G,1022.1,G,3.2,G,94,G,5.9,G
2015-08-23T10:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T10:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T10:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T11:00:00Z,0,G,23.9,G,39,G,1021.5,G,3.4,G,65,G,6.8,G
2015-08-23T11:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T11:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T11:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T12:00:00Z,0,G,24.8,G,34,G,1020.8,G,2.8,G,57,G,9,G
2015-08-23T12:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T12:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T12:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T13:00:00Z,0,G,25.4,G,36,G,1020.2,G,2.6,G,107,G,5.9,G
2015-08-23T13:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T13:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T13:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T14:00:00Z,0,G,25.3,G,38,G,1019.5,G,3,G,123,G,6.5,G
2015-08-23T14:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T14:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T14:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T15:00:00Z,0,G,25.4,G,41,G,1019,G,2.4,G,93,G,6.5,G
2015-08-23T15:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T15:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T15:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T16:00:00Z,0,G,25.5,G,40,G,1018.4,G,3.5,G,102,G,7.3,G
2015-08-23T16:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T16:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T16:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T17:00:00Z,0,G,25.3,G,39,G,1018.1,G,2.6,G,136,G,5.8,G
2015-08-23T17:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T17:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T17:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T18:00:00Z,0,G,24.3,G,44,G,1018.2,G,1.3,G,106,G,3.5,G
2015-08-23T18:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T18:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T18:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T19:00:00Z,0,G,22.4,G,52,G,1018.2,G,1.6,G,67,G,3.8,G
2015-08-23T19:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T19:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T19:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T20:00:00Z,0,G,21,G,57,G,1018.4,G,1.9,G,74,G,4.1,G
2015-08-23T20:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T20:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T20:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T21:00:00Z,0,G,20.5,G,59,G,1018.4,G,2.4,G,91,G,6,G
2015-08-23T21:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T21:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T21:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T22:00:00Z,0,G,19.6,G,63,G,1018.3,G,2.7,G,85,G,5.8,G
2015-08-23T22:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T22:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T22:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T23:00:00Z,0,G,18.8,G,66,G,1017.8,G,2.4,G,88,G,6.8,G
2015-08-23T23:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T23:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23T23:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T00:00:00Z,0,G,18.2,G,68,G,1017.4,G,2.8,G,86,G,7.9,G
2015-08-24T00:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T00:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T00:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T01:00:00Z,0,G,17.8,G,71,G,1017.1,G,2.3,G,84,G,5.9,G
2015-08-24T01:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T01:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T01:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T02:00:00Z,0,G,17.5,G,74,G,1016.7,G,3.1,G,77,G,6.1,G
2015-08-24T02:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T02:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T02:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T03:00:00Z,0,G,17.3,G,75,G,1016.2,G,1.9,G,73,G,6.1,G
2015-08-24T03:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T03:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T03:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T04:00:00Z,0,G,17.1,G,75,G,1015.6,G,1.6,G,47,G,5.4,G
2015-08-24T04:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T04:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T04:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T05:00:00Z,0,G,16.9,G,76,G,1015.1,G,1.5,G,71,G,4.5,G
2015-08-24T05:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T05:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T05:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T06:00:00Z,0,G,17.4,G,76,G,1014.7,G,2.3,G,66,G,4.1,G
2015-08-24T06:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T06:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T06:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T07:00:00Z,0,G,18.5,G,74,G,1014.2,G,3.2,G,54,G,6,G
2015-08-24T07:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T07:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T07:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T08:00:00Z,0,G,19.5,G,73,G,1014.1,G,3,G,61,G,6.6,G
2015-08-24T08:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T08:30:00Z,0.8,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T08:45:00Z,0.6,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T09:00:00Z,0.3,G,16.8,G,84,G,1013.9,G,3,G,48,G,10.6,G
2015-08-24T09:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T09:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T09:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T10:00:00Z,0,G,19.6,G,74,G,1012.8,G,3.8,G,49,G,7.4,G
2015-08-24T10:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T10:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T10:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T11:00:00Z,0,G,21,G,73,G,1012,G,4.9,G,53,G,9.8,G
2015-08-24T11:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T11:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T11:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T12:00:00Z,0,G,22.3,G,60,G,1011,G,5.8,G,57,G,11.2,G
2015-08-24T12:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T12:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T12:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T13:00:00Z,0,G,24.6,G,57,G,1010,G,4.5,G,61,G,9.3,G
2015-08-24T13:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T13:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T13:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T14:00:00Z,0,G,24.9,G,50,G,1009.3,G,5.5,G,86,G,11.3,G
2015-08-24T14:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T14:30:00Z,0.3,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T14:45:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T15:00:00Z,0,G,19.9,G,80,G,1009,G,2.1,G,64,G,13.8,G
2015-08-24T15:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T15:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T15:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T16:00:00Z,0.2,G,19.9,G,75,G,1009.4,G,4.4,G,131,G,9.9,G
2015-08-24T16:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T16:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T16:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T17:00:00Z,0,G,21.3,G,66,G,1008.7,G,2.5,G,100,G,6.5,G
2015-08-24T17:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T17:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T17:45:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T18:00:00Z,0,G,18.7,G,74,G,1008.8,G,4.3,G,97,G,9,G
2015-08-24T18:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T18:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T18:45:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T19:00:00Z,0.5,G,17.2,G,85,G,1008.8,G,2.4,G,81,G,7.1,G
2015-08-24T19:15:00Z,0.9,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T19:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T19:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T20:00:00Z,0,G,17,G,89,G,1008.4,G,1.9,G,74,G,4.1,G
2015-08-24T20:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T20:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T20:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T21:00:00Z,0,G,17.6,G,84,G,1008.1,G,2,G,95,G,4.8,G
2015-08-24T21:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T21:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T21:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T22:00:00Z,0,G,18.2,G,81,G,1008.2,G,2.3,G,112,G,4.8,G
2015-08-24T22:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T22:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T22:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T23:00:00Z,0,G,18.2,G,80,G,1007.5,G,3.1,G,101,G,6.5,G
2015-08-24T23:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T23:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24T23:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T00:00:00Z,0,G,18.4,G,78,G,1007.2,G,2,G,103,G,6.4,G
2015-08-25T00:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T00:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T00:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T01:00:00Z,0,G,18.5,G,77,G,1006.5,G,2.6,G,90,G,4.9,G
2015-08-25T01:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T01:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T01:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T02:00:00Z,0,G,18.9,G,74,G,1005.8,G,3,G,96,G,8.9,G
2015-08-25T02:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T02:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T02:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T03:00:00Z,0,G,19.2,G,72,G,1005.8,G,2.5,G,138,G,7,G
2015-08-25T03:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T03:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T03:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T04:00:00Z,0,G,19,G,73,G,1005.5,G,2.6,G,123,G,5.5,G
2015-08-25T04:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T04:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T04:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T05:00:00Z,0,G,19,G,74,G,1005.1,G,2.3,G,106,G,4.4,G
2015-08-25T05:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T05:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T05:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T06:00:00Z,0.2,G,18.3,G,81,G,1005.1,G,2.8,G,141,G,5.4,G
2015-08-25T06:15:00Z,0.4,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T06:30:00Z,0.7,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T06:45:00Z,1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T07:00:00Z,1.2,G,16.9,G,92,G,1005.1,G,2.5,G,118,G,4.4,G
2015-08-25T07:15:00Z,0.6,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T07:30:00Z,0.6,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T07:45:00Z,1.8,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T08:00:00Z,1.3,G,16.6,G,94,G,1004.9,G,2.5,G,121,G,4.7,G
2015-08-25T08:15:00Z,1.6,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T08:30:00Z,3,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T08:45:00Z,3,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T09:00:00Z,0.5,G,16.8,G,95,G,1004.9,G,3,G,129,G,5.6,G
2015-08-25T09:15:00Z,0.1,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T09:30:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T09:45:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T10:00:00Z,1.2,G,17.2,G,95,G,1005.3,G,2.4,G,145,G,4.6,G
2015-08-25T10:15:00Z,1.6,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T10:30:00Z,0.2,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T10:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T11:00:00Z,0,G,17.4,G,95,G,1004.8,G,1.4,G,73,G,3.6,G
2015-08-25T11:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T11:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T11:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T12:00:00Z,0,G,19.3,G,90,G,1004.8,G,3.2,G,134,G,5.2,G
2015-08-25T12:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T12:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T12:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T13:00:00Z,0,G,19.9,G,85,G,1004.6,G,3.4,G,155,G,6.3,G
2015-08-25T13:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T13:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T13:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T14:00:00Z,0,G,20.2,G,81,G,1004.6,G,4,G,177,G,7.2,G
2015-08-25T14:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T14:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T14:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T15:00:00Z,0,G,19,G,83,G,1004.8,G,3.6,G,155,G,8.1,G
2015-08-25T15:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T15:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T15:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T16:00:00Z,0,G,19.3,G,78,G,1004.6,G,3.8,G,167,G,8.1,G
2015-08-25T16:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T16:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T16:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T17:00:00Z,0,G,18.1,G,83,G,1004.6,G,4.5,G,179,G,10,G
2015-08-25T17:15:00Z,1.5,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T17:30:00Z,0.5,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T17:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T18:00:00Z,0,G,16.7,G,90,G,1005.3,G,3.9,G,214,G,10.9,G
2015-08-25T18:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T18:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T18:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T19:00:00Z,0,G,16.1,G,84,G,1006.6,G,4.9,G,209,G,10.9,G
2015-08-25T19:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T19:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T19:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T20:00:00Z,0,G,16.6,G,73,G,1007.5,G,5.2,G,217,G,10.2,G
2015-08-25T20:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T20:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T20:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T21:00:00Z,0,G,16.5,G,75,G,1007.9,G,3.5,G,213,G,11.4,G
2015-08-25T21:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T21:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T21:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T22:00:00Z,0,G,16.5,G,71,G,1008.5,G,4.7,G,213,G,10,G
2015-08-25T22:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T22:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T22:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T23:00:00Z,0,G,16.4,G,72,G,1008.9,G,3,G,212,G,9.2,G
2015-08-25T23:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T23:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25T23:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-26T00:00:00Z,0,G,16.4,G,72,G,1008.9,G,3.4,G,213,G,10.5,G
